date,hour,energy_kWh
2018-04-29,12,1.38
2018-04-29,13,0.6
2018-04-29,14,0.37
2018-04-29,15,0.49
2018-04-29,16,0.61
2018-04-29,17,2.92
2018-04-29,18,2.51
2018-04-29,19,1.68
2018-04-29,20,0.36
2018-04-29,21,0.66
2018-04-29,22,0.22
2018-04-29,23,0.12
2018-04-30,0,0.1
2018-04-30,1,0.1
2018-04-30,2,0.11
2018-04-30,3,0.11
2018-04-30,4,0.13
2018-04-30,5,0.1
2018-04-30,6,0.09
2018-04-30,7,0.18
2018-04-30,8,0.28
2018-04-30,9,0.11
2018-04-30,10,0.13
2018-04-30,11,0.19
2018-04-30,12,0.12
2018-04-30,13,0.1
2018-04-30,14,0.11
2018-04-30,15,0.12
2018-04-30,16,0.09
2018-04-30,17,0.42
2018-04-30,18,0.49
2018-04-30,19,0.22
2018-04-30,20,0.27
2018-04-30,21,0.32
2018-04-30,22,0.26
2018-04-30,23,0.13
2018-05-01,0,0.12
2018-05-01,1,0.1
2018-05-01,2,0.1
2018-05-01,3,0.11
2018-05-01,4,0.13
2018-05-01,5,0.11
2018-05-01,6,0.09
2018-05-01,7,0.12
2018-05-01,8,0.29
2018-05-01,9,0.1
2018-05-01,10,0.09
2018-05-01,11,0.1
2018-05-01,12,0.1
2018-05-01,13,0.1
2018-05-01,14,0.1
2018-05-01,15,0.11
2018-05-01,16,0.1
2018-05-01,17,0.1
2018-05-01,18,0.1
2018-05-01,19,0.09
2018-05-01,20,0.1
2018-05-01,21,0.2
2018-05-01,22,0.15
2018-05-01,23,0.1
2018-05-02,0,0.11
2018-05-02,1,0.21
2018-05-02,2,0.11
2018-05-02,3,0.11
2018-05-02,4,0.12
2018-05-02,5,0.1
2018-05-02,6,0.1
2018-05-02,7,0.11
2018-05-02,8,0.28
2018-05-02,9,0.1
2018-05-02,10,0.09
2018-05-02,11,0.1
2018-05-02,12,0.1
2018-05-02,13,0.09
2018-05-02,14,0.1
2018-05-02,15,0.12
2018-05-02,16,0.11
2018-05-02,17,0.09
2018-05-02,18,0.2
2018-05-02,19,0.46
2018-05-02,20,0.29
2018-05-02,21,0.27
2018-05-02,22,0.24
2018-05-02,23,0.16
2018-05-03,0,0.11
2018-05-03,1,0.11
2018-05-03,2,0.12
2018-05-03,3,0.11
2018-05-03,4,0.13
2018-05-03,5,0.1
2018-05-03,6,0.11
2018-05-03,7,0.13
2018-05-03,8,0.28
2018-05-03,9,0.2
2018-05-03,10,0.13
2018-05-03,11,0.1
2018-05-03,12,0.11
2018-05-03,13,0.1
2018-05-03,14,0.1
2018-05-03,15,0.11
2018-05-03,16,0.1
2018-05-03,17,0.15
2018-05-03,18,0.29
2018-05-03,19,0.21
2018-05-03,20,1.94
2018-05-03,21,1.11
2018-05-03,22,2.25
2018-05-03,23,0.55
2018-05-04,0,0.1
2018-05-04,1,0.1
2018-05-04,2,0.1
2018-05-04,3,0.1
2018-05-04,4,0.11
2018-05-04,5,0.09
2018-05-04,6,0.1
2018-05-04,7,0.13
2018-05-04,8,0.26
2018-05-04,9,0.12
2018-05-04,10,0.1
2018-05-04,11,0.09
2018-05-04,12,0.09
2018-05-04,13,0.1
2018-05-04,14,0.1
2018-05-04,15,0.12
2018-05-04,16,0.11
2018-05-04,17,0.26
2018-05-04,18,0.34
2018-05-04,19,0.34
2018-05-04,20,0.61
2018-05-04,21,0.26
2018-05-04,22,0.23
2018-05-04,23,0.12
2018-05-05,0,0.1
2018-05-05,1,0.1
2018-05-05,2,0.1
2018-05-05,3,0.1
2018-05-05,4,0.09
2018-05-05,5,0.09
2018-05-05,6,0.09
2018-05-05,7,0.09
2018-05-05,8,0.09
2018-05-05,9,0.09
2018-05-05,10,0.1
2018-05-05,11,0.09
2018-05-05,12,0.09
2018-05-05,13,0.09
2018-05-05,14,0.1
2018-05-05,15,0.1
2018-05-05,16,0.1
2018-05-05,17,0.09
2018-05-05,18,0.1
2018-05-05,19,0.09
2018-05-05,20,0.09
2018-05-05,21,0.09
2018-05-05,22,0.1
2018-05-05,23,0.09
2018-05-06,0,0.1
2018-05-06,1,0.09
2018-05-06,2,0.1
2018-05-06,3,0.1
2018-05-06,4,0.09
2018-05-06,5,0.09
2018-05-06,6,0.09
2018-05-06,7,0.09
2018-05-06,8,0.1
2018-05-06,9,0.1
2018-05-06,10,0.09
2018-05-06,11,0.1
2018-05-06,12,0.09
2018-05-06,13,0.09
2018-05-06,14,0.09
2018-05-06,15,0.1
2018-05-06,16,0.1
2018-05-06,17,0.1
2018-05-06,18,0.1
2018-05-06,19,0.1
2018-05-06,20,0.09
2018-05-06,21,0.1
2018-05-06,22,0.1
2018-05-06,23,0.09
2018-05-07,0,0.09
2018-05-07,1,0.09
2018-05-07,2,0.1
2018-05-07,3,0.1
2018-05-07,4,0.1
2018-05-07,5,0.09
2018-05-07,6,0.1
2018-05-07,7,0.09
2018-05-07,8,0.09
2018-05-07,9,0.09
2018-05-07,10,0.09
2018-05-07,11,0.09
2018-05-07,12,0.09
2018-05-07,13,0.1
2018-05-07,14,0.1
2018-05-07,15,0.09
2018-05-07,16,0.1
2018-05-07,17,0.09
2018-05-07,18,0.1
2018-05-07,19,0.09
2018-05-07,20,0.09
2018-05-07,21,0.09
2018-05-07,22,0.1
2018-05-07,23,0.09
2018-05-08,0,0.1
2018-05-08,1,0.09
2018-05-08,2,0.1
2018-05-08,3,0.1
2018-05-08,4,0.1
2018-05-08,5,0.09
2018-05-08,6,0.09
2018-05-08,7,0.09
2018-05-08,8,0.09
2018-05-08,9,0.1
2018-05-08,10,0.09
2018-05-08,11,0.1
2018-05-08,12,0.1
2018-05-08,13,0.09
2018-05-08,14,0.1
2018-05-08,15,0.1
2018-05-08,16,0.09
2018-05-08,17,0.09
2018-05-08,18,0.09
2018-05-08,19,0.09
2018-05-08,20,0.12
2018-05-08,21,0.1
2018-05-08,22,0.09
2018-05-08,23,0.09
2018-05-09,0,0.1
2018-05-09,1,0.09
2018-05-09,2,0.1
2018-05-09,3,0.09
2018-05-09,4,0.09
2018-05-09,5,0.09
2018-05-09,6,0.09
2018-05-09,7,0.1
2018-05-09,8,0.1
2018-05-09,9,0.09
2018-05-09,10,0.09
2018-05-09,11,0.09
2018-05-09,12,0.1
2018-05-09,13,0.09
2018-05-09,14,0.09
2018-05-09,15,0.09
2018-05-09,16,0.09
2018-05-09,17,0.09
2018-05-09,18,0.1
2018-05-09,19,0.1
2018-05-09,20,0.09
2018-05-09,21,0.1
2018-05-09,22,0.1
2018-05-09,23,0.09
2018-05-10,0,0.09
2018-05-10,1,0.09
2018-05-10,2,0.09
2018-05-10,3,0.1
2018-05-10,4,0.09
2018-05-10,5,0.1
2018-05-10,6,0.09
2018-05-10,7,0.09
2018-05-10,8,0.09
2018-05-10,9,0.09
2018-05-10,10,0.09
2018-05-10,11,0.09
2018-05-10,12,0.1
2018-05-10,13,0.09
2018-05-10,14,0.09
2018-05-10,15,0.1
2018-05-10,16,0.09
2018-05-10,17,0.09
2018-05-10,18,0.09
2018-05-10,19,0.09
2018-05-10,20,0.09
2018-05-10,21,0.09
2018-05-10,22,0.09
2018-05-10,23,0.1
2018-05-11,0,0.09
2018-05-11,1,0.1
2018-05-11,2,0.09
2018-05-11,3,0.09
2018-05-11,4,0.09
2018-05-11,5,0.09
2018-05-11,6,0.09
2018-05-11,7,0.09
2018-05-11,8,0.09
2018-05-11,9,0.09
2018-05-11,10,0.09
2018-05-11,11,0.09
2018-05-11,12,0.09
2018-05-11,13,0.09
2018-05-11,14,0.09
2018-05-11,15,0.09
2018-05-11,16,0.09
2018-05-11,17,0.1
2018-05-11,18,0.09
2018-05-11,19,0.1
2018-05-11,20,0.1
2018-05-11,21,0.09
2018-05-11,22,0.09
2018-05-11,23,0.09
2018-05-12,0,0.09
2018-05-12,1,0.2
2018-05-12,2,0.13
2018-05-12,3,0.1
2018-05-12,4,0.1
2018-05-12,5,0.1
2018-05-12,6,0.09
2018-05-12,7,0.09
2018-05-12,8,0.09
2018-05-12,9,0.1
2018-05-12,10,0.1
2018-05-12,11,0.1
2018-05-12,12,0.09
2018-05-12,13,0.09
2018-05-12,14,0.09
2018-05-12,15,0.1
2018-05-12,16,0.1
2018-05-12,17,0.1
2018-05-12,18,0.1
2018-05-12,19,0.1
2018-05-12,20,0.1
2018-05-12,21,0.1
2018-05-12,22,0.09
2018-05-12,23,0.09
2018-05-13,0,0.1
2018-05-13,1,0.1
2018-05-13,2,0.1
2018-05-13,3,0.1
2018-05-13,4,0.1
2018-05-13,5,0.1
2018-05-13,6,0.09
2018-05-13,7,0.09
2018-05-13,8,0.09
2018-05-13,9,0.09
2018-05-13,10,0.09
2018-05-13,11,0.1
2018-05-13,12,0.1
2018-05-13,13,0.1
2018-05-13,14,0.1
2018-05-13,15,0.1
2018-05-13,16,0.09
2018-05-13,17,0.09
2018-05-13,18,0.1
2018-05-13,19,0.09
2018-05-13,20,0.1
2018-05-13,21,0.1
2018-05-13,22,0.1
2018-05-13,23,0.1
2018-05-14,0,0.1
2018-05-14,1,0.1
2018-05-14,2,0.1
2018-05-14,3,0.1
2018-05-14,4,0.1
2018-05-14,5,0.09
2018-05-14,6,0.09
2018-05-14,7,0.09
2018-05-14,8,0.1
2018-05-14,9,0.1
2018-05-14,10,0.1
2018-05-14,11,0.1
2018-05-14,12,0.1
2018-05-14,13,0.1
2018-05-14,14,0.1
2018-05-14,15,0.1
2018-05-14,16,0.09
2018-05-14,17,0.09
2018-05-14,18,0.1
2018-05-14,19,0.1
2018-05-14,20,0.1
2018-05-14,21,0.1
2018-05-14,22,0.1
2018-05-14,23,0.1
2018-05-15,0,0.1
2018-05-15,1,0.1
2018-05-15,2,0.1
2018-05-15,3,0.1
2018-05-15,4,0.1
2018-05-15,5,0.1
2018-05-15,6,0.1
2018-05-15,7,0.09
2018-05-15,8,0.09
2018-05-15,9,0.1
2018-05-15,10,0.1
2018-05-15,11,0.1
2018-05-15,12,0.1
2018-05-15,13,0.1
2018-05-15,14,0.1
2018-05-15,15,0.1
2018-05-15,16,0.1
2018-05-15,17,0.1
2018-05-15,18,0.1
2018-05-15,19,0.1
2018-05-15,20,0.1
2018-05-15,21,0.1
2018-05-15,22,0.1
2018-05-15,23,0.09
2018-05-16,0,0.1
2018-05-16,1,0.1
2018-05-16,2,0.1
2018-05-16,3,0.1
2018-05-16,4,0.1
2018-05-16,5,0.1
2018-05-16,6,0.1
2018-05-16,7,0.1
2018-05-16,8,0.1
2018-05-16,9,0.1
2018-05-16,10,0.09
2018-05-16,11,0.1
2018-05-16,12,0.09
2018-05-16,13,0.09
2018-05-16,14,0.09
2018-05-16,15,0.1
2018-05-16,16,0.1
2018-05-16,17,0.1
2018-05-16,18,0.1
2018-05-16,19,0.1
2018-05-16,20,0.1
2018-05-16,21,0.1
2018-05-16,22,0.1
2018-05-16,23,0.1
2018-05-17,0,0.1
2018-05-17,1,0.1
2018-05-17,2,0.1
2018-05-17,3,0.1
2018-05-17,4,0.1
2018-05-17,5,0.1
2018-05-17,6,0.09
2018-05-17,7,0.09
2018-05-17,8,0.09
2018-05-17,9,0.09
2018-05-17,10,0.09
2018-05-17,11,0.1
2018-05-17,12,0.1
2018-05-17,13,0.1
2018-05-17,14,0.09
2018-05-17,15,0.1
2018-05-17,16,0.09
2018-05-17,17,0.1
2018-05-17,18,0.1
2018-05-17,19,0.1
2018-05-17,20,0.1
2018-05-17,21,0.09
2018-05-17,22,0.09
2018-05-17,23,0.1
2018-05-18,0,0.09
2018-05-18,1,0.09
2018-05-18,2,0.1
2018-05-18,3,0.1
2018-05-18,4,0.1
2018-05-18,5,0.1
2018-05-18,6,0.1
2018-05-18,7,0.09
2018-05-18,8,0.1
2018-05-18,9,0.1
2018-05-18,10,0.09
2018-05-18,11,0.1
2018-05-18,12,0.09
2018-05-18,13,0.09
2018-05-18,14,0.09
2018-05-18,15,0.09
2018-05-18,16,0.1
2018-05-18,17,0.09
2018-05-18,18,0.1
2018-05-18,19,0.19
2018-05-18,20,0.14
2018-05-18,21,0.12
2018-05-18,22,0.1
2018-05-18,23,0.09
2018-05-19,0,0.09
2018-05-19,1,0.09
2018-05-19,2,0.09
2018-05-19,3,0.1
2018-05-19,4,0.1
2018-05-19,5,0.1
2018-05-19,6,0.1
2018-05-19,7,0.09
2018-05-19,8,0.1
2018-05-19,9,0.09
2018-05-19,10,0.09
2018-05-19,11,0.09
2018-05-19,12,0.09
2018-05-19,13,0.1
2018-05-19,14,0.09
2018-05-19,15,0.1
2018-05-19,16,0.1
2018-05-19,17,0.1
2018-05-19,18,0.1
2018-05-19,19,0.1
2018-05-19,20,0.09
2018-05-19,21,0.09
2018-05-19,22,0.09
2018-05-19,23,0.09
2018-05-20,0,0.1
2018-05-20,1,0.1
2018-05-20,2,0.1
2018-05-20,3,0.1
2018-05-20,4,0.1
2018-05-20,5,0.1
2018-05-20,6,0.1
2018-05-20,7,0.09
2018-05-20,8,0.09
2018-05-20,9,0.09
2018-05-20,10,0.09
2018-05-20,11,0.1
2018-05-20,12,0.1
2018-05-20,13,0.09
2018-05-20,14,0.1
2018-05-20,15,0.1
2018-05-20,16,0.1
2018-05-20,17,0.1
2018-05-20,18,0.1
2018-05-20,19,0.09
2018-05-20,20,0.1
2018-05-20,21,0.09
2018-05-20,22,0.09
2018-05-20,23,0.1
2018-05-21,0,0.1
2018-05-21,1,0.1
2018-05-21,2,0.1
2018-05-21,3,0.1
2018-05-21,4,0.1
2018-05-21,5,0.1
2018-05-21,6,0.09
2018-05-21,7,0.09
2018-05-21,8,0.09
2018-05-21,9,0.09
2018-05-21,10,0.1
2018-05-21,11,0.1
2018-05-21,12,0.1
2018-05-21,13,0.09
2018-05-21,14,0.1
2018-05-21,15,0.1
2018-05-21,16,0.1
2018-05-21,17,0.1
2018-05-21,18,0.09
2018-05-21,19,0.09
2018-05-21,20,0.09
2018-05-21,21,0.1
2018-05-21,22,0.1
2018-05-21,23,0.1
2018-05-22,0,0.1
2018-05-22,1,0.1
2018-05-22,2,0.1
2018-05-22,3,0.1
2018-05-22,4,0.1
2018-05-22,5,0.1
2018-05-22,6,0.09
2018-05-22,7,0.09
2018-05-22,8,0.1
2018-05-22,9,0.1
2018-05-22,10,0.1
2018-05-22,11,0.1
2018-05-22,12,0.1
2018-05-22,13,0.1
2018-05-22,14,0.1
2018-05-22,15,0.1
2018-05-22,16,0.1
2018-05-22,17,0.09
2018-05-22,18,0.09
2018-05-22,19,0.09
2018-05-22,20,0.1
2018-05-22,21,0.1
2018-05-22,22,0.1
2018-05-22,23,0.1
2018-05-23,0,0.1
2018-05-23,1,0.1
2018-05-23,2,0.1
2018-05-23,3,0.1
2018-05-23,4,0.09
2018-05-23,5,0.1
2018-05-23,6,0.1
2018-05-23,7,0.09
2018-05-23,8,0.1
2018-05-23,9,0.09
2018-05-23,10,0.1
2018-05-23,11,0.1
2018-05-23,12,0.1
2018-05-23,13,0.1
2018-05-23,14,0.09
2018-05-23,15,0.1
2018-05-23,16,0.1
2018-05-23,17,0.1
2018-05-23,18,0.1
2018-05-23,19,0.095
2018-05-23,20,0.1
2018-05-23,21,0.1
2018-05-23,22,0.1
2018-05-23,23,0.1
2018-05-24,0,0.09
2018-05-24,1,0.1
2018-05-24,2,0.1
2018-05-24,3,0.1
2018-05-24,4,0.1
2018-05-24,5,0.1
2018-05-24,6,0.09
2018-05-24,7,0.1
2018-05-24,8,0.09
2018-05-24,9,0.1
2018-05-24,10,0.1
2018-05-24,11,0.1
2018-05-24,12,0.09
2018-05-24,13,0.1
2018-05-24,14,0.1
2018-05-24,15,0.09
2018-05-24,16,0.1
2018-05-24,17,0.09
2018-05-24,18,0.09
2018-05-24,19,0.1
2018-05-24,20,0.1
2018-05-24,21,0.1
2018-05-24,22,0.1
2018-05-24,23,0.1
2018-05-25,0,0.1
2018-05-25,1,0.1
2018-05-25,2,0.1
2018-05-25,3,0.1
2018-05-25,4,0.1
2018-05-25,5,0.1
2018-05-25,6,0.1
2018-05-25,7,0.1
2018-05-25,8,0.09
2018-05-25,9,0.09
2018-05-25,10,0.1
2018-05-25,11,0.1
2018-05-25,12,0.09
2018-05-25,13,0.2
2018-05-25,14,0.14
2018-05-25,15,0.12
2018-05-25,16,0.1
2018-05-25,17,0.1
2018-05-25,18,0.1
2018-05-25,19,0.09
2018-05-25,20,0.09
2018-05-25,21,0.1
2018-05-25,22,0.1
2018-05-25,23,0.1
2018-05-26,0,0.1
2018-05-26,1,0.1
2018-05-26,2,0.1
2018-05-26,3,0.1
2018-05-26,4,0.1
2018-05-26,5,0.1
2018-05-26,6,0.1
2018-05-26,7,0.09
2018-05-26,8,0.09
2018-05-26,9,0.09
2018-05-26,10,0.09
2018-05-26,11,0.09
2018-05-26,12,0.09
2018-05-26,13,0.1
2018-05-26,14,0.1
2018-05-26,15,0.1
2018-05-26,16,0.1
2018-05-26,17,0.1
2018-05-26,18,0.1
2018-05-26,19,0.1
2018-05-26,20,0.1
2018-05-26,21,0.1
2018-05-26,22,0.09
2018-05-26,23,0.1
2018-05-27,0,0.09
2018-05-27,1,0.1
2018-05-27,2,0.1
2018-05-27,3,0.11
2018-05-27,4,0.1
2018-05-27,5,0.1
2018-05-27,6,0.1
2018-05-27,7,0.1
2018-05-27,8,0.09
2018-05-27,9,0.1
2018-05-27,10,0.09
2018-05-27,11,0.09
2018-05-27,12,0.09
2018-05-27,13,0.1
2018-05-27,14,0.1
2018-05-27,15,0.1
2018-05-27,16,0.1
2018-05-27,17,0.1
2018-05-27,18,0.1
2018-05-27,19,0.1
2018-05-27,20,0.31
2018-05-27,21,0.88
2018-05-27,22,2.76
2018-05-27,23,1.02
2018-05-28,0,0.24
2018-05-28,1,0.29
2018-05-28,2,0.16
2018-05-28,3,0.12
2018-05-28,4,0.11
2018-05-28,5,0.1
2018-05-28,6,0.21
2018-05-28,7,0.28
2018-05-28,8,0.37
2018-05-28,9,0.1
2018-05-28,10,0.1
2018-05-28,11,0.1
2018-05-28,12,0.19
2018-05-28,13,0.78
2018-05-28,14,2.01
2018-05-28,15,0.48
2018-05-28,16,0.31
2018-05-28,17,0.29
2018-05-28,18,0.32
2018-05-28,19,0.3
2018-05-28,20,0.6
2018-05-28,21,0.73
2018-05-28,22,0.35
2018-05-28,23,0.25
2018-05-29,0,0.1
2018-05-29,1,0.11
2018-05-29,2,0.11
2018-05-29,3,0.11
2018-05-29,4,0.1
2018-05-29,5,0.1
2018-05-29,6,0.17
2018-05-29,7,0.13
2018-05-29,8,0.28
2018-05-29,9,0.12
2018-05-29,10,0.21
2018-05-29,11,0.1
2018-05-29,12,0.11
2018-05-29,13,0.11
2018-05-29,14,0.11
2018-05-29,15,0.11
2018-05-29,16,0.09
2018-05-29,17,0.1
2018-05-29,18,0.11
2018-05-29,19,0.1
2018-05-29,20,0.45
2018-05-29,21,0.51
2018-05-29,22,0.36
2018-05-29,23,0.34
2018-05-30,0,0.14
2018-05-30,1,0.12
2018-05-30,2,0.12
2018-05-30,3,0.11
2018-05-30,4,0.1
2018-05-30,5,0.12
2018-05-30,6,0.18
2018-05-30,7,0.27
2018-05-30,8,0.1
2018-05-30,9,0.09
2018-05-30,10,0.1
2018-05-30,11,0.1
2018-05-30,12,0.1
2018-05-30,13,0.09
2018-05-30,14,0.1
2018-05-30,15,0.1
2018-05-30,16,0.13
2018-05-30,17,0.97
2018-05-30,18,0.71
2018-05-30,19,0.38
2018-05-30,20,0.25
2018-05-30,21,0.13
2018-05-30,22,0.11
2018-05-30,23,0.09
2018-05-31,0,0.11
2018-05-31,1,0.1
2018-05-31,2,0.1
2018-05-31,3,0.09
2018-05-31,4,0.11
2018-05-31,5,0.1
2018-05-31,6,0.34
2018-05-31,7,0.35
2018-05-31,8,0.11
2018-05-31,9,0.09
2018-05-31,10,0.1
2018-05-31,11,0.1
2018-05-31,12,0.09
2018-05-31,13,0.09
2018-05-31,14,0.1
2018-05-31,15,0.1
2018-05-31,16,0.11
2018-05-31,17,0.31
2018-05-31,18,0.89
2018-05-31,19,0.43
2018-05-31,20,0.31
2018-05-31,21,0.45
2018-05-31,22,0.27
2018-05-31,23,0.12
2018-06-01,0,0.11
2018-06-01,1,0.1
2018-06-01,2,0.1
2018-06-01,3,0.11
2018-06-01,4,0.09
2018-06-01,5,0.11
2018-06-01,6,0.1
2018-06-01,7,0.18
2018-06-01,8,0.29
2018-06-01,9,0.11
2018-06-01,10,0.09
2018-06-01,11,0.1
2018-06-01,12,0.1
2018-06-01,13,0.1
2018-06-01,14,0.11
2018-06-01,15,0.11
2018-06-01,16,0.1
2018-06-01,17,0.22
2018-06-01,18,0.45
2018-06-01,19,0.3
2018-06-01,20,0.33
2018-06-01,21,0.21
2018-06-01,22,0.12
2018-06-01,23,0.1
2018-06-02,0,0.12
2018-06-02,1,0.37
2018-06-02,2,0.19
2018-06-02,3,0.19
2018-06-02,4,0.11
2018-06-02,5,0.09
2018-06-02,6,0.1
2018-06-02,7,0.1
2018-06-02,8,0.29
2018-06-02,9,0.12
2018-06-02,10,1.12
2018-06-02,11,0.67
2018-06-02,12,0.74
2018-06-02,13,0.28
2018-06-02,14,0.24
2018-06-02,15,0.35
2018-06-02,16,0.33
2018-06-02,17,0.29
2018-06-02,18,0.3
2018-06-02,19,0.31
2018-06-02,20,0.27
2018-06-02,21,0.73
2018-06-02,22,0.31
2018-06-02,23,0.21
2018-06-03,0,0.11
2018-06-03,1,0.16
2018-06-03,2,0.18
2018-06-03,3,0.12
2018-06-03,4,0.11
2018-06-03,5,0.09
2018-06-03,6,0.13
2018-06-03,7,0.16
2018-06-03,8,0.44
2018-06-03,9,0.37
2018-06-03,10,0.34
2018-06-03,11,0.33
2018-06-03,12,0.37
2018-06-03,13,0.23
2018-06-03,14,0.24
2018-06-03,15,0.25
2018-06-03,16,1.02
2018-06-03,17,0.66
2018-06-03,18,0.45
2018-06-03,19,0.64
2018-06-03,20,0.23
2018-06-03,21,0.19
2018-06-03,22,0.15
2018-06-03,23,0.19
2018-06-04,0,0.15
2018-06-04,1,0.09
2018-06-04,2,0.11
2018-06-04,3,0.1
2018-06-04,4,0.1
2018-06-04,5,0.1
2018-06-04,6,0.18
2018-06-04,7,0.44
2018-06-04,8,0.14
2018-06-04,9,0.11
2018-06-04,10,0.09
2018-06-04,11,0.1
2018-06-04,12,0.1
2018-06-04,13,0.09
2018-06-04,14,0.11
2018-06-04,15,0.11
2018-06-04,16,0.11
2018-06-04,17,0.81
2018-06-04,18,0.3
2018-06-04,19,0.38
2018-06-04,20,0.28
2018-06-04,21,0.48
2018-06-04,22,0.21
2018-06-04,23,0.13
